id_nombre,nombre,analisis_sentimientos,latitud,longitud,categories,puntuacion_usuarios,direccion,id_ciudad,ciudad,codigo_postal,estado,anio
8244,Caddy's Treasure Island,1.0,27.7536654,-82.764087,"American restaurant, Bar, Restaurant",4.4,9000 W Gulf Blvd,OZJQ,Treasure Island,33706.0,Florida,2024
1372,Cafe Bistro,1.0,30.335006,-87.132476,"American restaurant, Coffee shop, Dessert shop, Ice cream shop, Pastry shop, Pizza restaurant, Restaurant, Sandwich shop",4.5,39 Via De Luna Dr,9SZQ,Pensacola Beach,32561.0,Florida,2024
8517,Cafe D'Antonio,1.0,28.3181513,-81.5404229,"Italian restaurant, Bar, Seafood restaurant, Steak house",4.3,691 Front St,4H00,Celebration,34747.0,Florida,2024
d228,Café Waterside,1.0,27.9413295,-82.4532656,"Restaurant, American restaurant",4.1,505 Water St,RGTW,Tampa,33602.0,Florida,2024
2692,California Tortilla,1.0,28.216774,-80.6722582,"Mexican restaurant, Caterer, Restaurant",4.0,6375 N Wickham Rd,H1IA,Melbourne,32940.0,Florida,2024
2692,California Tortilla,1.0,28.3400945,-81.4088925,"Restaurant, Caterer, Fast food restaurant, Mexican restaurant, Tex-Mex restaurant",3.3,740 Centerview Blvd,110N,Kissimmee,34741.0,Florida,2024
f656,Cantina La Veinte,1.0,25.7684606,-80.1883645,"Mexican restaurant, Bar, Restaurant",4.2,495 Brickell Ave,LO98,Miami,33131.0,Florida,2024
90f8,Caribbean & Soule Restaurant,1.0,29.8636477,-81.3217996,Restaurant,4.7,1968 US-1 South,EQY1,St. Augustine,32086.0,Florida,2024
dfd3,Caribbean Kitchen 305,1.0,25.941492,-80.2144419,Restaurant,4.1,762 NW 183rd St,52QG,Miami Gardens,33169.0,Florida,2024
08c3,Carrabba's Italian Grill,1.0,25.7036833,-80.2879991,"Restaurant, Family restaurant, Italian restaurant, Pizza restaurant, Seafood restaurant",3.9,5829 SW 73rd St #102,LO98,Miami,33143.0,Florida,2024
08c3,Carrabba's Italian Grill,1.0,28.451383,-81.391822,"Restaurant, Family restaurant, Italian restaurant, Pizza restaurant, Seafood restaurant",4.0,1001 W Sand Lake Rd,O990,Orlando,32809.0,Florida,2024
08c3,Carrabba's Italian Grill,1.0,30.4174882,-87.2065739,"Italian restaurant, American restaurant, Bar, Bar & grill, Caterer, Down home cooking restaurant, Gluten-free restaurant, Takeout restaurant, Restaurant, Wine bar",4.3,311 N 9th Ave,YOYE,Pensacola,32502.0,Florida,2024
0e11,Caruso's Deli & Bar,1.0,27.9809914,-82.7548482,Restaurant,4.6,1600 N Hercules Ave,MCCU,Clearwater,33765.0,Florida,2024
a9ae,Carvor's Fish House,1.0,28.0134324,-82.7876814,Restaurant,4.9,907 Douglas Ave,L2T6,Dunedin,34698.0,Florida,2024
564f,Casa Isola Osteria,1.0,25.7954099,-80.1441602,"Restaurant, Italian restaurant",4.6,1418 20th St,2ZVA,Miami Beach,33139.0,Florida,2024
6b70,Castello's Pizza | Pizza Delivery Windermere,1.0,28.494511,-81.5071815,"Pizza restaurant, Italian restaurant, Delivery Restaurant, Restaurant",4.1,8947 Conroy Windermere Rd,O990,Orlando,32835.0,Florida,2024
82ee,Celebration Golf Club,1.0,28.3234004,-81.5421158,"Golf course, Event venue, Golf club, Golf driving range, Restaurant, Wedding venue",4.5,701 Golfpark Dr,4H00,Celebration,34747.0,Florida,2024
c4e7,Champions Florida Sport Bar & Complex,1.0,25.7859077,-80.3395659,"Sports bar, Recreation center, Restaurant, Stadium",4.4,1360 NW 88th Ave,3ACL,Doral,33172.0,Florida,2024
3874,Charlie Mac's,1.0,24.554218,-81.8028474,"Barbecue restaurant, American restaurant, Bar & grill, Restaurant",4.4,404 Southard St,4S46,Key West,33040.0,Florida,2024
fe6c,Chart House,1.0,29.2018971,-81.0110229,"Seafood restaurant, American restaurant, Banquet hall, Fine dining restaurant, Restaurant, Steak house",4.3,1100 Marina Point Dr,CVZR,Daytona Beach,32114.0,Florida,2024
b570,Chez L'épicier,1.0,26.7054153,-80.0365937,"French restaurant, Restaurant",4.6,288 S County Rd,QAEJ,Palm Beach,33480.0,Florida,2024
b60c,Chicken Kitchen,1.0,25.9003831,-80.1599755,"Health food restaurant, Chicken restaurant, Family restaurant, Fast food restaurant, Lunch restaurant, Pan-Latin restaurant, Restaurant, Rice restaurant",3.7,13507 Biscayne Blvd,9NMQ,North Miami Beach,33181.0,Florida,2024
b60c,Chicken Kitchen,1.0,25.6199634,-80.4153548,"Health food restaurant, Chicken restaurant, Family restaurant, Fast food restaurant, Lunch restaurant, Pan-Latin restaurant, Restaurant, Rice restaurant",3.6,15812 Southwest 137th Avenue Country Mall Plaza Next to Regions Bank,LO98,Miami,33175.0,Florida,2024
5d5d,Chicken Shack A1A,1.0,28.2074585,-80.597862,"Chicken restaurant, Chicken wings restaurant, Fried chicken takeaway, Restaurant, Southern restaurant (US)",4.7,228 Florida A1A,4T50,Satellite Beach,32937.0,Florida,2024
49e0,Chilangos Mexican Grill,1.0,26.1166574,-80.2022259,Restaurant,4.8,339 S State Rd 7,GY76,Plantation,33317.0,Florida,2024
2ffc,Chili's Grill & Bar,1.0,28.064545,-82.505194,"Tex-Mex restaurant, American restaurant, Bar, Bar & grill, Hamburger restaurant, Mexican restaurant, Restaurant",4.0,13050 N Dale Mabry Hwy,RGTW,Tampa,33618.0,Florida,2024
2ffc,Chili's Grill & Bar,1.0,29.0615158,-81.3050308,"Tex-Mex restaurant, American restaurant, Bar, Bar & grill, Hamburger restaurant, Mexican restaurant, Restaurant",4.0,1700 N Woodland Blvd,Q6OM,Deland,32720.0,Florida,2024
2ffc,Chili's Grill & Bar,1.0,26.1088952,-80.2512015,"Tex-Mex restaurant, American restaurant, Bar, Bar & grill, Hamburger restaurant, Mexican restaurant, Restaurant",4.2,813 S University Dr,GY76,Plantation,33324.0,Florida,2024
2ffc,Chili's Grill & Bar,1.0,26.4600243,-80.1221474,"Tex-Mex restaurant, American restaurant, Bar, Bar & grill, Hamburger restaurant, Mexican restaurant, Restaurant",3.9,14534 S Military Trail,86KY,Delray Beach,33484.0,Florida,2024
2ffc,Chili's Grill & Bar,1.0,27.2082816,-81.8317049,"Tex-Mex restaurant, American restaurant, Bar, Bar & grill, Hamburger restaurant, Mexican restaurant, Restaurant",4.0,2703 SE Hwy 70,UTEY,Arcadia,34266.0,Florida,2024
2ffc,Chili's Grill & Bar,1.0,29.2544008,-81.1136057,"Tex-Mex restaurant, American restaurant, Bar, Bar & grill, Hamburger restaurant, Mexican restaurant, Restaurant",4.2,190 Williamson Blvd,U225,Ormond Beach,32174.0,Florida,2024
2ffc,Chili's Grill & Bar,1.0,25.9604066,-80.1464039,"Tex-Mex restaurant, American restaurant, Bar, Bar & grill, Hamburger restaurant, Mexican restaurant, Restaurant",4.2,19905 Biscayne Blvd,3FVK,Aventura,33180.0,Florida,2024
32e4,Chima Steakhouse,1.0,26.1196823,-80.1135559,"Steak house, Restaurant",4.7,2400 E Las Olas Blvd,TDGL,Fort Lauderdale,33301.0,Florida,2024
f63d,China King chinese restaurant,1.0,28.654743,-81.2099502,"Asian fusion restaurant, Asian restaurant, Chinese restaurant, Restaurant",3.4,112 W Mitchell Hammock Rd,6MNX,Oviedo,32765.0,Florida,2024
28f8,China Wok Restaurant,1.0,28.5330237,-81.5400143,"Restaurant, Chinese restaurant, Delivery Restaurant",4.4,2536 Maguire Rd,A5RR,Ocoee,34761.0,Florida,2024
6b72,Chopstix Chinese Restaurant,1.0,30.4276101,-84.2139764,Restaurant,3.6,3539 Apalachee Pkwy,ML39,Tallahassee,32311.0,Florida,2024
9448,Chuy's,1.0,29.6274266,-82.3737934,"Tex-Mex restaurant, Mexican restaurant, Restaurant",4.4,3410 SW Archer Rd,BX1N,Gainesville,32608.0,Florida,2024
5bb5,Cinco De Mayo,1.0,30.3191667,-81.4913889,"Mexican restaurant, Restaurant",4.3,11892 Atlantic Blvd,LMW4,Jacksonville,32225.0,Florida,2024
483b,Citrus Fresh Grill,1.0,26.7135546,-80.1020492,"Restaurant, Brunch restaurant, Cocktail bar, Fast food restaurant, Lunch restaurant, Taco restaurant, Vegan restaurant, Vegetarian restaurant",4.5,801 Village Blvd #309,AT0H,West Palm Beach,33409.0,Florida,2024
8266,City Caribbean Cafe,1.0,28.1069047,-81.6284746,"Restaurant, Caribbean restaurant, Jamaican restaurant, Soul food restaurant",4.6,304 E Hinson Ave STE B,KLNW,Haines City,33844.0,Florida,2024
aaf0,City PUB,1.0,28.5559403,-81.3789716,"Restaurant, Bar, Pub",4.4,861 N Orange Ave,O990,Orlando,32801.0,Florida,2024
33c6,Clean Juice,1.0,27.9275863,-82.5054123,"Juice shop, Breakfast restaurant, Fruits wholesaler, Health food store, Organic restaurant, Restaurant, Vegan restaurant, Vegetarian restaurant",4.3,1732 S Dale Mabry Hwy,RGTW,Tampa,33629.0,Florida,2024
33c6,Clean Juice,1.0,28.2035383,-82.6685121,"Juice shop, Breakfast restaurant, Fruits wholesaler, Health food store, Organic restaurant, Restaurant, Vegan restaurant, Vegetarian restaurant",4.8,8924 Strength Ave,3IHW,New Port Richey,34655.0,Florida,2024
33c6,Clean Juice,1.0,27.9352732,-82.4766147,"Juice shop, Breakfast restaurant, Fruits wholesaler, Health food store, Organic restaurant, Restaurant, Vegan restaurant, Vegetarian restaurant",4.3,1634 W Snow Ave,RGTW,Tampa,33606.0,Florida,2024
dba9,Cocina Caribeña Restaurant,1.0,28.4736111,-81.4272222,Restaurant,4.4,4031 W Oak Ridge Rd,O990,Orlando,32809.0,Florida,2024
53d7,Coco Baleadas Miami,1.0,28.2286489,-82.2127535,Restaurant,4.2,36516 FL-54,PM56,Zephyrhills,33541.0,Florida,2024
53d7,Coco Baleadas Miami,1.0,25.7510251,-80.2224944,"Honduran restaurant, Restaurant",4.0,1721 Coral Way,LO98,Miami,33145.0,Florida,2024
e93d,Cody's Original Roadhouse,1.0,28.2389779,-82.3627159,"Restaurant, American restaurant, Barbecue restaurant, Hamburger restaurant, Steak house",3.4,27405 Wesley Chapel Blvd,CQ72,Wesley Chapel,33544.0,Florida,2024
805f,Coffee Ave,1.0,30.4042141,-86.6058521,"Restaurant, Coffee shop",4.8,211 Florida Pl SE,I7MO,Fort Walton Beach,32548.0,Florida,2024
f2fe,Coquina Coast Brewing Co.,1.0,29.4804016,-81.1302315,Restaurant,4.8,318 Moody Blvd,SSHB,Flagler Beach,32136.0,Florida,2024
e47e,Corkscrew Bar and Grille,1.0,29.024876,-80.9236969,"Bar & grill, Restaurant",4.6,235 Canal St,KBUC,New Smyrna Beach,32168.0,Florida,2024
5a22,Corner Gourmet Deli,1.0,27.9997134,-82.7282655,"Deli, Restaurant, Sandwich shop",4.8,2600 McCormick Dr,MCCU,Clearwater,33759.0,Florida,2024
61c6,Cosse's Place,1.0,30.6294458,-87.0432131,"Seafood restaurant, Restaurant",4.4,5365 Stewart St,JI5Z,Milton,32570.0,Florida,2024
9bbc,Council Oak Steaks & Seafood (in Seminole Hard Rock Tampa),1.0,27.992844,-82.372114,"Steak house, Bar, Fine dining restaurant, Restaurant, Seafood restaurant",4.5,5223 Orient Rd,RGTW,Tampa,33610.0,Florida,2024
ab6f,Country Buffet,0.5,29.5000267,-82.8719253,Restaurant,3.0,2202 N Young Blvd,5Y28,Chiefland,32626.0,Florida,2024
d734,Country Foodly,1.0,29.7027778,-82.3661111,"Restaurant, American restaurant, Breakfast restaurant, Diner, Korean restaurant",4.6,5240 NW 34th Blvd,BX1N,Gainesville,32605.0,Florida,2024
3e04,Cowpoke's Watering Hole,1.0,27.437252,-81.419313,"American restaurant, Bar",4.5,6813 US-27,O9AX,Sebring,33876.0,Florida,2024
418c,Crabby's On The Pass,1.0,27.7825495,-82.7816064,Restaurant,4.1,12754 Kingfish Dr,OZJQ,Treasure Island,33706.0,Florida,2024
c622,Cracker Barrel Old Country Store,1.0,26.1568818,-81.6854381,"American restaurant, Gift shop, Hobby store, Restaurant, Southern restaurant (US)",4.4,3845 Tollgate Blvd,R3EM,Naples,34114.0,Florida,2024
c622,Cracker Barrel Old Country Store,1.0,27.1111801,-80.2597277,"American restaurant, Gift shop, Hobby store, Restaurant, Southern restaurant (US)",4.3,7461 SW Lost River Rd,J1VX,Stuart,34997.0,Florida,2024
c622,Cracker Barrel Old Country Store,1.0,27.4615939,-82.5838514,"American restaurant, Gift shop, Hobby store, Restaurant, Southern restaurant (US)",4.3,2203 Cortez Rd W,CQN2,Bradenton,34207.0,Florida,2024
c622,Cracker Barrel Old Country Store,1.0,28.2370662,-82.7284469,"American restaurant, Gift shop, Hobby store, Restaurant, Southern restaurant (US)",4.4,5341 US-19,3IHW,New Port Richey,34652.0,Florida,2024
c622,Cracker Barrel Old Country Store,1.0,28.2436012,-81.6552611,"American restaurant, Gift shop, Hobby store, Restaurant, Southern restaurant (US)",4.3,111 Dunson Ln,16NT,Davenport,33896.0,Florida,2024
c622,Cracker Barrel Old Country Store,1.0,29.0248794,-82.1536426,"American restaurant, Gift shop, Hobby store, Restaurant, Southern restaurant (US)",4.3,13561 SW 17th Ct,9YCI,Ocala,34473.0,Florida,2024
c622,Cracker Barrel Old Country Store,1.0,26.7578619,-80.0928196,"American restaurant, Gift shop, Hobby store, Restaurant, Southern restaurant (US)",4.3,2411 Metrocentre Blvd,AT0H,West Palm Beach,33407.0,Florida,2024
c622,Cracker Barrel Old Country Store,1.0,28.331831,-81.4992027,"American restaurant, Gift shop, Hobby store, Restaurant, Southern restaurant (US)",4.4,5400 W Irlo Bronson Memorial Hwy,110N,Kissimmee,34746.0,Florida,2024
469a,Crackerbox restaurant,1.0,26.4965833,-81.9728256,Restaurant,4.5,16910 McGregor Blvd,25ZR,Fort Myers,33908.0,Florida,2024
52ac,Crazy Pollo Latin Grill,1.0,28.5455229,-81.3092572,"Latin American restaurant, Caribbean restaurant, Chicken restaurant, Family restaurant, Restaurant, Spanish restaurant",4.4,5756 Dahlia Dr,O990,Orlando,32807.0,Florida,2024
fe90,Crema Gourmet Espresso Bar - Downtown Miami,1.0,25.774444,-80.189166,"Breakfast restaurant, Brunch restaurant, Coffee shop, Juice shop, Restaurant",4.7,249 E Flagler St,LO98,Miami,33131.0,Florida,2024
25c1,Crepe Maker,1.0,25.6445943,-80.3392757,Restaurant,3.9,8888 SW 136th St,LO98,Miami,33176.0,Florida,2024
4d80,Crispy fish and chicken on US1,1.0,27.4078072,-80.3262937,Restaurant,4.0,3205 US-1,P2TF,Fort Pierce,34982.0,Florida,2024
5281,Cub's Crawfish,1.0,30.3872984,-87.2770938,"Seafood restaurant, Bar, Cajun restaurant, Family restaurant, Spice store",4.8,4145 Barrancas Ave,YOYE,Pensacola,32507.0,Florida,2024
c840,Cucina Jupiter,1.0,26.9109401,-80.1013723,Restaurant,4.3,2525 Military Trail STE 111,C38Y,Jupiter,33458.0,Florida,2024
d680,Cuisine Lakay,1.0,26.136936,-80.1457721,"Haitian restaurant, Caribbean restaurant, Creole restaurant, Restaurant, Soul food restaurant",3.9,119 W Sunrise Blvd,TDGL,Fort Lauderdale,33311.0,Florida,2024
ae4d,Culver's,1.0,30.4736461,-84.2926289,"American restaurant, Dessert restaurant, Fast food restaurant, Hamburger restaurant, Ice cream shop, Restaurant, Sandwich shop",4.3,2439 N Monroe St,ML39,Tallahassee,32303.0,Florida,2024
ae4d,Culver's,1.0,27.3896532,-82.5180341,"American restaurant, Dessert restaurant, Fast food restaurant, Hamburger restaurant, Ice cream shop, Restaurant, Sandwich shop",4.2,2605 University Pkwy,SYJL,Sarasota,34243.0,Florida,2024
ae4d,Culver's,1.0,27.3361193,-82.4508828,"American restaurant, Dessert restaurant, Fast food restaurant, Hamburger restaurant, Ice cream shop, Restaurant, Sandwich shop",4.4,90 Cattlemen Rd,SYJL,Sarasota,34232.0,Florida,2024
ae4d,Culver's,1.0,27.9609348,-82.7538879,"American restaurant, Dessert restaurant, Fast food restaurant, Hamburger restaurant, Ice cream shop, Restaurant, Sandwich shop",4.4,2008 Gulf to Bay Blvd,MCCU,Clearwater,33765.0,Florida,2024
ae4d,Culver's,1.0,28.2462596,-80.7288284,"American restaurant, Dessert restaurant, Fast food restaurant, Hamburger restaurant, Ice cream shop, Restaurant, Sandwich shop",4.1,6451 Lake Andrew Dr,H1IA,Melbourne,32940.0,Florida,2024
3ae9,Curds + Rye,1.0,28.293203,-80.7232804,"Restaurant, Bar, Gastropub",4.2,3826 Murrell Rd,ZRW6,Rockledge,32955.0,Florida,2024
5d1c,D'Bella,1.0,25.848475,-80.1496167,"Pizza restaurant, Italian restaurant, Delivery Restaurant, Pasta shop, Restaurant",3.8,1700 79th Street Causeway #110,NOVG,North Bay Village,33141.0,Florida,2024
18f9,D-Town Bar & Grill,1.0,28.0192351,-82.7748769,"Restaurant, Bar, Cocktail bar, Lunch restaurant, Sports bar",4.1,1056 Main St,L2T6,Dunedin,34698.0,Florida,2024
e02f,DB Pickles,1.0,29.2706802,-81.0815077,"Restaurant, Bakery",4.4,400 S Nova Rd,U225,Ormond Beach,32174.0,Florida,2024
b01f,Dahlia Lounge,1.0,28.363564,-81.5715018,"Lounge, Restaurant",4.6,1000 W Buena Vista Dr,Y2RD,Lake Buena Vista,32830.0,Florida,2024
ac46,Daily News Cafe & Restaurant,1.0,27.961909,-82.7454353,Restaurant,4.7,401 S Belcher Rd,MCCU,Clearwater,33765.0,Florida,2024
2d6c,Daily's and Daily's Dash,0.5,30.1420856,-81.5499324,"Convenience store, Deli, Gas station, Restaurant",3.1,13800 Old St Augustine Rd,LMW4,Jacksonville,32258.0,Florida,2024
2d6c,Daily's and Daily's Dash,0.5,30.352796,-81.549366,"Convenience store, Deli, Gas station, Restaurant",3.3,9115 Merrill Rd,LMW4,Jacksonville,32211.0,Florida,2024
1f28,David's Place,1.0,26.7023258,-80.0821304,Restaurant,4.8,1750 Latham Rd,AT0H,West Palm Beach,33409.0,Florida,2024
ee4a,Daytona Taproom,1.0,29.2339531,-81.0162601,"Hamburger restaurant, Bar, Pizza restaurant, Restaurant",4.4,310 Seabreeze Blvd,CVZR,Daytona Beach,32118.0,Florida,2024
7051,DeVito's Italian Specialties,1.0,27.9463322,-82.4584955,Restaurant,4.6,200 N Tampa St,RGTW,Tampa,33602.0,Florida,2024
9d04,Del Taco,1.0,28.4627094,-81.4559559,"Fast food restaurant, American restaurant, Takeout restaurant, Mexican restaurant, Restaurant",4.1,6855 Grand National Dr,O990,Orlando,32819.0,Florida,2024
39c9,Delicias Colombianas,1.0,25.9950078,-80.3097863,"Colombian restaurant, Restaurant",3.5,12305 Pembroke Rd,L1E9,Pembroke Pines,33027.0,Florida,2024
71de,Denny's,1.0,30.3231676,-81.3984548,"Diner, American restaurant, Breakfast restaurant",3.7,200 N 3rd St,HH69,Neptune Beach,32266.0,Florida,2024
71de,Denny's,1.0,26.007793,-80.2079643,"Diner, American restaurant, Breakfast restaurant",3.3,404 S State Rd 7,D3WC,Hollywood,33023.0,Florida,2024
71de,Denny's,1.0,25.9427179,-80.3089482,"Diner, American restaurant, Breakfast restaurant",4.1,18600 NW 67th Ave,PL3I,Miami Lakes,33015.0,Florida,2024
71de,Denny's,1.0,26.5212593,-81.8878654,"Diner, American restaurant, Breakfast restaurant",3.8,8031 Summerlin Center Dr,25ZR,Fort Myers,33907.0,Florida,2024
71de,Denny's,1.0,28.4453104,-81.4267346,"Diner, American restaurant, Breakfast restaurant",3.7,8243 S John Young Pkwy,O990,Orlando,32819.0,Florida,2024
71de,Denny's,1.0,28.4608447,-81.3091814,"Diner, American restaurant, Breakfast restaurant",4.2,5725 T G Lee Blvd,O990,Orlando,32822.0,Florida,2024
71de,Denny's,1.0,25.733625,-80.33380819999999,"Diner, American restaurant, Breakfast restaurant",4.0,8503 SW 40th St,LO98,Miami,33155.0,Florida,2024
71de,Denny's,1.0,28.2357144,-81.6510671,"Diner, American restaurant, Breakfast restaurant",3.7,44111 US-27,16NT,Davenport,33837.0,Florida,2024
71de,Denny's,1.0,25.9535951,-80.246411,"Diner, American restaurant, Breakfast restaurant",3.8,19780 NW 27th Ave,52QG,Miami Gardens,33056.0,Florida,2024
71de,Denny's,1.0,27.4487949,-80.3977584,"Diner, American restaurant, Breakfast restaurant",3.9,100 N Kings Hwy,P2TF,Fort Pierce,34945.0,Florida,2024
053d,Derby On Park,1.0,30.3141901,-81.6812753,"Diner, American restaurant, Bar, Cafe, Restaurant",4.4,1068 Park St #3908,LMW4,Jacksonville,32204.0,Florida,2024
3f0a,Despensa Creative Cuisine,1.0,25.7126751,-80.4485705,Restaurant,4.8,15746 SW 56th St,LO98,Miami,33185.0,Florida,2024
ff30,DiMaggio's That's Amore,1.0,28.2354851,-82.1829606,"Italian restaurant, Restaurant",3.8,5347 Gall Blvd,PM56,Zephyrhills,33542.0,Florida,2024
31d2,Dick's Wings and Grill Argyle,1.0,30.1950339,-81.7412102,"American restaurant, Bar & grill, Chicken wings restaurant, Lunch restaurant, Restaurant, Sports bar",3.9,6055 Youngerman Cir,LMW4,Jacksonville,32244.0,Florida,2024
7d44,Digby Mini Market,1.0,27.9821475,-82.5647418,"Restaurant, Coffee shop, Latin American restaurant, Venezuelan restaurant",4.5,5635 Memorial Hwy,RGTW,Tampa,33615.0,Florida,2024
c07a,Divieto Ristorante,1.0,25.9579933,-80.144144,"Restaurant, American restaurant, Italian restaurant",4.5,19575 Biscayne Blvd Suite #375,3FVK,Aventura,33180.0,Florida,2024
f083,Donuts To Go,1.0,28.8124125,-81.2829271,"Donut shop, Breakfast restaurant, Coffee shop, Dessert shop, Diner, Lunch restaurant",4.8,1414 W 1st St,PAIF,Sanford,32779.0,Florida,2024
5f7f,Duffy's Diner,1.0,26.2725394,-80.0986931,"Diner, American restaurant",4.2,3305 N Federal Hwy,UNWO,Pompano Beach,33064.0,Florida,2024
b1a2,Dustin's Bar-B-Q,1.0,29.1170309,-81.0243869,"American restaurant, Barbecue restaurant, Restaurant",4.3,4908 Clyde Morris Blvd,NQHG,Port Orange,32129.0,Florida,2024
a820,East End Market,1.0,25.8227619,-80.3295622,Restaurant,4.2,8199 NW 54th St,3ACL,Doral,33166.0,Florida,2024
a820,East End Market,1.0,28.5682304,-81.3438122,"Market, Catering food and drink supplier, Event venue, Restaurant, Wedding venue",4.7,3201 Corrine Dr,O990,Orlando,32803.0,Florida,2024
34dd,East Wok Chinese Restaurant,1.0,28.3663951,-81.3648333,"Chinese restaurant, Asian restaurant, Restaurant",4.0,13807 Landstar Blvd #112,O990,Orlando,32824.0,Florida,2024
cd4c,Eat In Chips,1.0,28.3049198,-81.4490881,Restaurant,5.0,4153 W Vine St,110N,Kissimmee,34741.0,Florida,2024
2f29,Eattitude,1.0,26.0339643,-80.1762412,Restaurant,4.3,3317 Sheridan St,D3WC,Hollywood,33021.0,Florida,2024
325d,Eddie V's Prime Seafood,1.0,27.960862,-82.441878,"Tourist attraction, Ghost town, Local history museum, Restaurant, Tour operator",4.2,1600 E 8th Ave,RGTW,Tampa,33605.0,Florida,2024
325d,Eddie V's Prime Seafood,1.0,28.4493875,-81.4836359,"Seafood restaurant, Bar, Cocktail bar, Fine dining restaurant, Lounge, Takeout restaurant, Oyster bar restaurant, Steak house",4.7,7488 W Sand Lake Rd,O990,Orlando,32819.0,Florida,2024
0897,Edgewood Diner,1.0,30.312309,-81.718514,"Breakfast restaurant, BBQ area, Deli, Diner, Sandwich shop",4.3,954 Edgewood Ave S,LMW4,Jacksonville,32205.0,Florida,2024
